annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;ntop;npop;prev;niveau_prioritaire;libelle_classe_age;libelle_sexe;tri
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;93;6;20;57960;0.035;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;20-24;9;93;84;10;30930;0.045;2,3;de 20 à 24 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;1;971;;7200;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;3;999;;4360;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;4;974;20;23720;0.08;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;6;976;;2220;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;11;75;70;95950;0.072;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;11;77;40;38800;0.108;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;24;28;10;9810;0.133;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;24;36;;4460;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;24;37;20;15990;0.094;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;27;21;20;14320;0.119;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;27;39;;5900;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;27;58;;4120;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;27;89;;7240;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;27;90;;4070;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;28;14;20;17970;0.089;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;28;76;40;33740;0.124;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;32;2;20;12650;0.158;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;32;59;110;76570;0.138;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;32;62;70;37820;0.177;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;44;51;20;15900;0.107;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;44;67;30;34420;0.093;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;44;88;10;8590;0.14;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;52;44;30;41760;0.074;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;53;35;20;31720;0.06;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;75;16;10;7850;0.166;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;75;19;;5130;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;75;33;40;47710;0.078;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;75;47;;7170;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;75;79;10;8510;0.129;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;76;11;10;8080;0.161;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;76;32;;3760;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;76;46;;3370;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;76;48;;1550;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;76;999;120;155290;0.08;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;1;;15210;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;15;;2910;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;26;10;12730;0.086;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;38;20;35530;0.059;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;43;;4850;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;69;40;64950;0.054;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;7;;7050;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;73;;11370;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;74;;22620;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;84;999;150;221500;0.068;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;1;94;2B;;4000;;2,3;de 25 à 29 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;4;999;;29350;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;6;999;;4410;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;78;40;45950;0.083;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;91;30;43750;0.064;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;92;40;62460;0.062;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;93;30;60250;0.045;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;94;30;51590;0.062;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;11;95;40;43240;0.081;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;24;18;;6910;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;24;28;20;10660;0.178;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;24;36;;4730;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;24;41;;7800;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;27;39;;6190;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;27;89;;7760;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;27;90;;3850;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;28;14;20;19150;0.125;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;28;27;20;15430;0.097;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;28;61;10;6080;0.214;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;28;76;50;36610;0.128;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;28;999;110;89340;0.122;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;32;62;60;40010;0.157;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;32;999;230;174940;0.131;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;44;55;;4160;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;44;88;;8670;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;52;44;30;44470;0.076;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;53;56;;17430;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;75;16;;8510;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;75;17;10;14990;0.073;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;75;40;;9680;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;75;79;;8670;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;75;86;10;11630;0.095;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;76;11;;8520;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;76;46;;3500;;2,3;de 25 à 29 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;25-29;2;76;999;110;165710;0.065;2,3;de 25 à 29 ans;femmes;51.0
